Image1_Path,Image1_Name,Image2_Path,Image2_Name,Reconstruction_Type,Winner,Labeler_Name,Notes,Created_At,Brightness_1,Brightness_2,Confidence,canonical_type,pair_id,resolved_img1,resolved_img2,type_idx,confidence_weight
Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,387_RR220411A_578C_1943.bmp,Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,076_RR220411A_442C_1520.bmp,Twinned(2 x 1),not_apply,SY,,2025-12-10T17:01:38.885310,,,,Twinned(2 x 1),Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp || Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,1,1.0
Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,387_RR220411A_578C_1943.bmp,Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,076_RR220411A_442C_1520.bmp,c(6 x 2),1,SY,,2025-12-10T17:01:39.593567,,,,c(6 x 2),Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp || Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,2,1.0
Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,387_RR220411A_578C_1943.bmp,Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,076_RR220411A_442C_1520.bmp,(√13 x √13),1,SY,,2025-12-10T17:01:40.254501,,,,(√13 x √13),Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp || Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,3,1.0
Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,387_RR220411A_578C_1943.bmp,Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,076_RR220411A_442C_1520.bmp,HTR,not_apply,SY,,2025-12-10T17:01:40.972197,,,,HTR,Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp || Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,4,1.0
Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,387_RR220411A_578C_1943.bmp,Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,076_RR220411A_442C_1520.bmp,(1 x 1),tie,SY,,2025-12-10T17:01:41.638551,,,,(1 x 1),Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp || Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/387_RR220411A_578C_1943.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/076_RR220411A_442C_1520.bmp,0,1.0
Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,216_RR220206A_837C_2124.bmp,Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,419_RR220411A_415C_1957.bmp,c(6 x 2),2,HL,,2026-01-05T23:06:40.128559,232.0,258.0,Confident,c(6 x 2),Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp || Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,2,1.0
Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,216_RR220206A_837C_2124.bmp,Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,419_RR220411A_415C_1957.bmp,(1 x 1),2,HL,,2026-01-05T23:06:41.324664,232.0,258.0,Confident,(1 x 1),Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp || Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,0,1.0
Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,216_RR220206A_837C_2124.bmp,Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,419_RR220411A_415C_1957.bmp,(√13 x √13),2,HL,,2026-01-05T23:06:42.489912,232.0,258.0,Confident,(√13 x √13),Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp || Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,3,1.0
Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,216_RR220206A_837C_2124.bmp,Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,419_RR220411A_415C_1957.bmp,HTR,1,HL,,2026-01-05T23:06:43.545947,232.0,258.0,Confident,HTR,Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp || Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,4,1.0
Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,216_RR220206A_837C_2124.bmp,Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,419_RR220411A_415C_1957.bmp,Twinned(2 x 1),not_apply,HL,,2026-01-05T23:06:44.506155,232.0,258.0,Confident,Twinned(2 x 1),Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp || Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-02-06/216_RR220206A_837C_2124.bmp,/content/rl_quantum_2026summer/data/original data/Trajectories/2022-04-11/419_RR220411A_415C_1957.bmp,1,1.0
